     4.01383      73.54   11.06927
     4.06387      76.08   11.30158
     4.11394      69.48   10.74801
     4.16399      73.23   11.00793
     4.21393      87.95   12.11325
     4.26382     103.51   13.09452
     4.31386     134.34   14.94499
     4.36386     158.84   16.27419
     4.41387     157.33   16.21410
     4.46393     185.27   17.68956
     4.51371     334.36   23.70239
     4.56380     427.60   26.93127
     4.61387     553.98   30.85272
     4.66383     622.36   32.74662
     4.71382     655.56   33.51497
     4.76373     738.27   35.64399
     4.81383     922.71   40.08647
     4.86386    1001.96   41.84730
     4.91380    1074.07   43.31023
     4.96383    1103.16   43.98940
     5.01385    1158.39   45.19554
     5.06384    1277.68   47.56972
     5.11378    1165.77   45.13123
     5.16377    1216.61   46.27074
     5.21389    1143.14   44.75139
     5.26637    1211.30   37.85081
     5.31641    1307.12   39.15351
     5.36648    1233.89   37.78949
     5.41653    1229.41   38.08313
     5.46647    1227.64   38.22233
     5.51636    1246.29   38.51089
     5.56640    1295.23   39.58110
     5.61640    1253.84   38.47788
     5.66642    1234.97   38.34556
     5.71648    1330.69   39.85478
     5.76625    1235.74   38.24861
     5.81634    1171.39   37.70968
     5.86641    1219.24   38.02101
     5.91638    1146.34   37.30734
     5.96636    1160.74   36.70370
     6.01627    1214.44   37.92110
     6.06638    1084.23   35.37558
     6.11640    1097.47   36.15927
     6.16635    1136.28   36.93792
     6.21638    1141.65   37.94458
     6.26639    1125.95   36.51728
     6.31638    1100.71   36.24410
     6.36632    1078.36   35.59963
     6.41632    1075.06   36.30052
     6.46643     960.57   33.68192
     6.51147     969.36   35.13435
     6.56151     900.22   33.11942
     6.61158     992.24   34.71580
     6.66163     934.97   33.66410
     6.71157     979.22   34.46342
     6.76146     865.38   32.23006
     6.81150     896.75   33.43996
     6.86149     853.73   32.24247
     6.91151     871.03   32.27699
     6.96157     796.78   30.71528
     7.01134     905.16   33.36829
     7.06144     797.03   31.62412
     7.11151     774.78   30.55348
     7.16147     781.38   30.56521
     7.21146     824.08   31.70901
     7.26137     758.17   30.92629
     7.31147     789.33   31.05658
     7.36150     787.10   30.93498
     7.41144     818.57   31.38357
     7.46147     778.51   30.66661
     7.51149     724.46   29.32819
     7.56147     783.92   30.73473
     7.61142     781.23   30.70695
     7.66141     737.67   29.80224
     7.71153     756.58   30.00346
     7.76751     757.97   27.49388
     7.81755     751.16   27.41274
     7.86762     761.24   27.55206
     7.91767     738.11   27.09809
     7.96761     710.96   26.68323
     8.01750     731.37   26.97982
     8.06754     734.55   27.02646
     8.11754     693.58   26.32312
     8.16755     647.81   25.32365
     8.21761     691.72   26.22844
     8.26739     687.66   26.20795
     8.31748     733.45   27.09390
     8.36755     731.55   26.95613
     8.41751     717.05   26.81517
     8.46750     718.28   26.72551
     8.51741     714.37   26.65215
     8.56751     663.43   25.69600
     8.61754     717.91   26.71770
     8.66748     687.81   26.11863
     8.71751     686.90   26.09672
     8.76753     691.88   26.26484
     8.81752     637.52   25.14968
     8.86746     698.56   26.30348
     8.91745     627.19   25.02655
     8.96757     637.52   25.13286
     9.02005     646.48   25.84616
     9.07009     675.32   26.41674
     9.12016     686.37   26.66366
     9.17021     657.39   26.05491
